 phi	energy	
  -27.501974493797618       -8.5087059042752711E-003
  -22.918316631624002       -7.8618525477431866E-002
  -18.334658769450385      -0.13835661744760538     
  -13.751000907276769      -0.18633182586707536     
  -9.1673430451031521      -0.22142441497233459     
  -4.5836578621736166      -0.24281408194272822     
   0.0000000000000000      -0.25000000000000000     
   4.5836578621736166      -0.24281408194272822     
   9.1673157243472332      -0.22142458396165743     
   13.750973586520850      -0.18633207439691557     
   18.334631448694466      -0.13835693971178012     
   22.918289310868083       -7.8618913961644832E-002
   27.501974493797618       -8.5087059042752711E-003
   32.085632355971235        7.0344940005451745E-002
   36.669290218144852       0.15611830787049069     
   41.252948080318468       0.24683647074337120     
   45.836605942492085       0.34042274652424992     
   50.420263804665701       0.43475020763953098     
   55.003948987595237       0.52769487271438431     
   59.587606849768854       0.61718594532707693     
   64.171264711942470       0.70126007892723963     
   68.754922574116094       0.77810724587396485     
   73.338580436289703       0.84611537550947180     
   77.922238298463327       0.90390928979969198     
   82.505923481392855       0.95038375799569119     
   87.089581343566479       0.98472832374971886     
   91.673239205740089        1.0064472502079900     
   96.256897067913712        1.0153685704311799     
   100.84055493008732        1.0116463431174776     
   105.42421279226095       0.99575427389557936     
   110.00787065443456       0.96847119246154123     
  -343.77466751209226      -0.40201212269142905     
  -339.19100964991867      -0.34117996036178078     
  -334.60735178774507      -0.26780939872736342     
  -330.02369392557142      -0.18347427591847931     
  -325.44000874264191       -8.9972616529021554E-002
  -320.85635088046826        1.0714752318307263E-002
  -316.27269301829466       0.11647551998401012     
  -311.68903515612107       0.22511474031213824     
  -307.10537729394741       0.33440819276799222     
  -302.52171943177382       0.44215567642941894     
  -297.93803424884430       0.54623403521157976     
  -293.35437638667065       0.64464492782291005     
  -288.77071852449706       0.73556535233040654     
  -284.18706066232340       0.81738729827551171     
  -279.60340280014981       0.88875488635731992     
  -275.01974493797621       0.94859430792545019     
  -270.43608707580256       0.99613646285669444     
  -265.85240189287305        1.0309319171805080     
  -261.26874403069939        1.0528567433169322     
  -256.68508616852580        1.0621120251230398     
  -252.10142830635218        1.0592129524261571     
  -247.51777044417858        1.0449710981803784     
  -242.93408526124904        1.0204687948478299     
  -238.35042739907541       0.98702753167448931     
  -233.76676953690179       0.94616886874165573     
  -229.18311167472820       0.89957182733611263     
  -224.59945381255457       0.84902581847933067     
  -220.01579595038095       0.79638109972763882     
  -215.43212442782936       0.74349777755334756     
  -210.84846656565577       0.69219562109811128     
  -206.26480870348215       0.64420363278452408     
  -201.68113718093056       0.60111371494955756     
  -197.09747931875694       0.56433800075918594     
  -192.51382145658334       0.53507002031646134     
  -187.93014993403176       0.51425306673528126     
  -183.34649207185814       0.50255493268403306     
  -178.76283420968451       0.50034961007533052     
  -174.17916268713296       0.50770756539153328     
  -169.59550482495933       0.52439365838708241     
  -165.01184696278571       0.54987358183697355     
  -160.42818910061209       0.58332814262162747     
  -155.84451757806053       0.62367540184506387     
  -151.26085971588691       0.66959926904790168     
  -146.67720185371329       0.71958566751619091     
  -142.09353033116170       0.77196308963645577     
  -137.50987246898811       0.82494730325783272     
  -132.92621460681448       0.87669071951631883     
  -128.34254308426290       0.92533227080689340     
  -123.75888522208929       0.96904798835335204     
  -119.17522735991567        1.0061021838366300     
  -114.59155583736410        1.0348952287053772     
  -110.00789797519047        1.0540084285804820     
  -105.42424011301686        1.0622451499791985     
  -100.84058225084324        1.0586655499587674     
  -96.256924388669631        1.0426153495110155     
  -91.673239205740089        1.0137471069516202     
  -87.089581343566479       0.97203469775410301     
  -82.505923481392855       0.91777784499408033     
  -77.922265619219246       0.85159996766574497     
  -73.338607757045622       0.77443699950891309     
  -68.754949894872013       0.68751830711305983     
  -64.171264711942470       0.59233944160598206     
  -59.587606849768854       0.49063087279435480     
  -55.003948987595237       0.38431488400868985     
  -50.420291125421620       0.27546300384782363     
  -45.836633263248004       0.16624666554300943     
  -41.252975401074387        5.8885633845795704E-002
  -36.669317538900771       -4.4405052334031470E-002
  -32.085632355971235      -0.14146884534658144     
  -27.501974493797618      -0.23025743439716159     
  -22.918316631624002      -0.30888376469369527     
  -18.334658769450385      -0.37566545846847987     
  -13.751000907276769      -0.42916630484516749     
  -9.1673430451031521      -0.46823122290152541     
  -4.5836578621736166      -0.49201451004263419     
   0.0000000000000000      -0.50000000000000000     
   4.5836578621736166      -0.49201451004263419     
   9.1673157243472332      -0.46823141088306858     
   13.750973586520850      -0.42916658171137001     
   18.334631448694466      -0.37566581823190326     
   22.918289310868083      -0.30888419960017649     
   27.501974493797618      -0.23025743439716159     
   32.085632355971235      -0.14146884534658144     
   36.669290218144852       -4.4405651534129065E-002
   41.252948080318468        5.8885003872049146E-002
   45.836605942492085       0.16624601787815974     
   50.420263804665701       0.27546235176167838     
   55.003948987595237       0.38431488400868985     
   59.587606849768854       0.49063087279435480     
   64.171264711942470       0.59233944160598206     
   68.754922574116094       0.68751776281171117     
   73.338580436289703       0.77443650914702711     
   77.922238298463327       0.85159953939604816     
   82.505923481392855       0.91777784499408033     
   87.089581343566479       0.97203469775410301     
   91.673239205740089        1.0137471069516202     
   96.256897067913712        1.0426152158314412     
   100.84055493008732        1.0586654919580987     
   105.42421279226095        1.0622451646551259     
   110.00787065443456        1.0540085111571047     
  -343.77466751209226      -0.64205469435402052     
  -339.19100964991867      -0.57487246114904123     
  -334.60735178774507      -0.49365699698415533     
  -330.02369392557142      -0.40003232049864362     
  -325.44000874264191      -0.29585580999139893     
  -320.85635088046826      -0.18317670225868482     
  -316.27269301829466       -6.4183954437611657E-002
  -311.68903515612107        5.8842847959752920E-002
  -307.10537729394741       0.18358745314804692     
  -302.52171943177382       0.30775082574472579     
  -297.93803424884430       0.42910490951288843     
  -293.35437638667065       0.54554065185513700     
  -288.77071852449706       0.65511985404749595     
  -284.18706066232340       0.75611515335679214     
  -279.60340280014981       0.84704802668547541     
  -275.01974493797621       0.92671951456475887     
  -270.43608707580256       0.99423365956788889     
  -265.85240189287305        1.0490133942850060     
  -261.26874403069939        1.0908067220808575     
  -256.68508616852580        1.1196877556533618     
  -252.10142830635218        1.1360461472328003     
  -247.51777044417858        1.1405702879548480     
  -242.93408526124904        1.1342225783375455     
  -238.35042739907541        1.1182081640998276     
  -233.76676953690179        1.0939372433224257     
  -229.18311167472820        1.0629827325520158     
  -224.59945381255457        1.0270339841865301     
  -220.01579595038095       0.98784788330784057     
  -215.43212442782936       0.94719848188202915     
  -210.84846656565577       0.90682722097587520     
  -206.26480870348215       0.86839322104229422     
  -201.68113718093056       0.83342726804722012     
  -197.09747931875694       0.80328948120792254     
  -192.51382145658334       0.77913095700225055     
  -187.93014993403176       0.76186231374645819     
  -183.34649207185814       0.75212862593684704     
  -178.76283420968451       0.75029133267276038     
  -174.17916268713296       0.75641854026420063     
  -169.59550482495933       0.77028298836788411     
  -165.01184696278571       0.79136841733562457     
  -160.42818910061209       0.81888374376226747     
  -155.84451757806053       0.85178499511998118     
  -151.26085971588691       0.88880375425654568     
  -146.67720185371329       0.92848288668458245     
  -142.09353033116170       0.96921677937340334     
  -137.50987246898811        1.0092957482474405     
  -132.92621460681448        1.0469547210670689     
  -128.34254308426290        1.0804226756800182     
  -123.75888522208929        1.1079727927555583     
  -119.17522735991567        1.1279727448093093     
  -114.59155583736410        1.1389319378421630     
  -110.00789797519047        1.1395458592905214     
  -105.42424011301686        1.1287361556544757     
  -100.84058225084324        1.1056848158813071     
  -96.256924388669631        1.0698621134104598     
  -91.673239205740089        1.0210469636952506     
  -87.089581343566479       0.95934107175848715     
  -82.505923481392855       0.88517193199246935     
  -77.922265619219246       0.79929033383264303     
  -73.338607757045622       0.70275824735085746     
  -68.754949894872013       0.59692893515852541     
  -64.171264711942470       0.48341880428472456     
  -59.587606849768854       0.36407580026163266     
  -55.003948987595237       0.24093489530299539     
  -50.420291125421620       0.11617523984919581     
  -45.836633263248004       -7.9299775875747436E-003
  -41.252975401074387      -0.12906575442074547     
  -36.669317538900771      -0.24492894054739694     
  -32.085632355971235      -0.35328263069861460     
  -27.501974493797618      -0.45200616289004791     
  -22.918316631624002      -0.53914900390995879     
  -18.334658769450385      -0.61297429948935434     
  -13.751000907276769      -0.67200078382325956     
  -9.1673430451031521      -0.71503803083071615     
  -4.5836578621736166      -0.74121493814254014     
   0.0000000000000000      -0.75000000000000000     
   4.5836578621736166      -0.74121493814254014     
   9.1673157243472332      -0.71503823780447973     
   13.750973586520850      -0.67200108902582445     
   18.334631448694466      -0.61297469675202643     
   22.918289310868083      -0.53914948523870820     
   27.501974493797618      -0.45200616289004791     
   32.085632355971235      -0.35328263069861460     
   36.669290218144852      -0.24492961093874882     
   41.252948080318468      -0.12906646299927294     
   45.836605942492085       -7.9307107679303934E-003
   50.420263804665701       0.11617449588382578     
   55.003948987595237       0.24093489530299539     
   59.587606849768854       0.36407580026163266     
   64.171264711942470       0.48341880428472456     
   68.754922574116094       0.59692827974945750     
   73.338580436289703       0.70275764278458230     
   77.922238298463327       0.79928978899240433     
   82.505923481392855       0.88517193199246935     
   87.089581343566479       0.95934107175848715     
   91.673239205740089        1.0210469636952506     
   96.256897067913712        1.0698618612317023     
   100.84055493008732        1.1056846407987195     
   105.42421279226095        1.1287360554146724     
   110.00787065443456        1.1395458298526679     
  -343.77466751209226      -0.88209726601661198     
  -339.19100964991867      -0.80856496193630167     
  -334.60735178774507      -0.71950459524094712     
  -330.02369392557142      -0.61659036507880782     
  -325.44000874264191      -0.50173900345377620     
  -320.85635088046826      -0.37706815683567690     
  -316.27269301829466      -0.24484342885923355     
  -311.68903515612107      -0.10742904439263234     
  -307.10537729394741        3.2766713528101676E-002
  -302.52171943177382       0.17334597506003258     
  -297.93803424884430       0.31197578381419705     
  -293.35437638667065       0.44643637588736407     
  -288.77071852449706       0.57467435576458537     
  -284.18706066232340       0.69484300843807256     
  -279.60340280014981       0.80534116701363079     
  -275.01974493797621       0.90484472120406745     
  -270.43608707580256       0.99233085627908335     
  -265.85240189287305        1.0670948713895041     
  -261.26874403069939        1.1287567008447825     
  -256.68508616852580        1.1772634861836835     
  -252.10142830635218        1.2128793420394435     
  -247.51777044417858        1.2361694777293177     
  -242.93408526124904        1.2479763618272610     
  -238.35042739907541        1.2493887965251658     
  -233.76676953690179        1.2417056179031958     
  -229.18311167472820        1.2263936377679188     
  -224.59945381255457        1.2050421498937296     
  -220.01579595038095        1.1793146668880421     
  -215.43212442782936        1.1508991862107107     
  -210.84846656565577        1.1214588208536391     
  -206.26480870348215        1.0925828093000645     
  -201.68113718093056        1.0657408211448827     
  -197.09747931875694        1.0422409616566592     
  -192.51382145658334        1.0231918936880398     
  -187.93014993403176        1.0094715607576352     
  -183.34649207185814        1.0017023191896610     
  -178.76283420968451        1.0002330552701901     
  -174.17916268713296        1.0051295151368682     
  -169.59550482495933        1.0161723183486857     
  -165.01184696278571        1.0328632528342756     
  -160.42818910061209        1.0544393449029075     
  -155.84451757806053        1.0798945883948983     
  -151.26085971588691        1.1080082394651898     
  -146.67720185371329        1.1373801058529740     
  -142.09353033116170        1.1664704691103509     
  -137.50987246898811        1.1936441932370481     
  -132.92621460681448        1.2172187226178190     
  -128.34254308426290        1.2355130805531429     
  -123.75888522208929        1.2468975971577647     
  -119.17522735991567        1.2498433057819887     
  -114.59155583736410        1.2429686469789485     
  -110.00789797519047        1.2250832900005608     
  -105.42424011301686        1.1952271613297532     
  -100.84058225084324        1.1527040818038468     
  -96.256924388669631        1.0971088773099040     
  -91.673239205740089        1.0283468204388808     
  -87.089581343566479       0.94664744576287130     
  -82.505923481392855       0.85256601899085849     
  -77.922265619219246       0.74698069999954120     
  -73.338607757045622       0.63107949519280182     
  -68.754949894872013       0.50633956320399109     
  -64.171264711942470       0.37449816696346699     
  -59.587606849768854       0.23752072772891053     
  -55.003948987595237        9.7554906597300928E-002
  -50.420291125421620       -4.3112524149432008E-002
  -45.836633263248004      -0.18210662071815897     
  -41.252975401074387      -0.31701714268728670     
  -36.669317538900771      -0.44545282876076236     
  -32.085632355971235      -0.56509641605064775     
  -27.501974493797618      -0.67375489138293421     
  -22.918316631624002      -0.76941424312622220     
  -18.334658769450385      -0.85028314051022891     
  -13.751000907276769      -0.91483526280135163     
  -9.1673430451031521      -0.96184483875990701     
  -4.5836578621736166      -0.99041536624244608     
   0.0000000000000000       -1.0000000000000000     
   4.5836578621736166      -0.99041536624244608     
   9.1673157243472332      -0.96184506472589093     
   13.750973586520850      -0.91483559634027889     
   18.334631448694466      -0.85028357527214959     
   22.918289310868083      -0.76941477087723986     
   27.501974493797618      -0.67375489138293421     
   32.085632355971235      -0.56509641605064775     
   36.669290218144852      -0.44545357034336858     
   41.252948080318468      -0.31701792987059496     
   45.836605942492085      -0.18210743941402063     
   50.420263804665701       -4.3113359994026768E-002
   55.003948987595237        9.7554906597300928E-002
   59.587606849768854       0.23752072772891053     
   64.171264711942470       0.37449816696346699     
   68.754922574116094       0.50633879668720394     
   73.338580436289703       0.63107877642213750     
   77.922238298463327       0.74698003858876050     
   82.505923481392855       0.85256601899085849     
   87.089581343566479       0.94664744576287130     
   91.673239205740089        1.0283468204388808     
   96.256897067913712        1.0971085066319635     
   100.84055493008732        1.1527037896393406     
   105.42421279226095        1.1952269461742187     
   110.00787065443456        1.2250831485482316     
  -343.77466751209226       -1.1221398376792036     
  -339.19100964991867       -1.0422574627235621     
  -334.60735178774507      -0.94535219349773902     
  -330.02369392557142      -0.83314840965897230     
  -325.44000874264191      -0.70762219691615347     
  -320.85635088046826      -0.57095961141266893     
  -316.27269301829466      -0.42550290328085544     
  -311.68903515612107      -0.27370093674501761     
  -307.10537729394741      -0.11805402609184357     
  -302.52171943177382        3.8941124375339364E-002
  -297.93803424884430       0.19484665811550572     
  -293.35437638667065       0.34733209991959113     
  -288.77071852449706       0.49422885748167478     
  -284.18706066232340       0.63357086351935310     
  -279.60340280014981       0.76363430734178628     
  -275.01974493797621       0.88296992784337613     
  -270.43608707580256       0.99042805299027770     
  -265.85240189287305        1.0851763484940020     
  -261.26874403069939        1.1667066796087076     
  -256.68508616852580        1.2348392167140054     
  -252.10142830635218        1.2897125368460867     
  -247.51777044417858        1.3317686675037874     
  -242.93408526124904        1.3617301453169763     
  -238.35042739907541        1.3805694289505039     
  -233.76676953690179        1.3894739924839659     
  -229.18311167472820        1.3898045429838217     
  -224.59945381255457        1.3830503156009288     
  -220.01579595038095        1.3707814504682438     
  -215.43212442782936        1.3545998905393926     
  -210.84846656565577        1.3360904207314031     
  -206.26480870348215        1.3167723975578345     
  -201.68113718093056        1.2980543742425452     
  -197.09747931875694        1.2811924421053957     
  -192.51382145658334        1.2672528303738289     
  -187.93014993403176        1.2570808077688120     
  -183.34649207185814        1.2512760124424751     
  -178.76283420968451        1.2501747778676200     
  -174.17916268713296        1.2538404900095357     
  -169.59550482495933        1.2620616483294873     
  -165.01184696278571        1.2743580883329269     
  -160.42818910061209        1.2899949460435476     
  -155.84451757806053        1.3080041816698156     
  -151.26085971588691        1.3272127246738339     
  -146.67720185371329        1.3462773250213655     
  -142.09353033116170        1.3637241588472984     
  -137.50987246898811        1.3779926382266559     
  -132.92621460681448        1.3874827241685692     
  -128.34254308426290        1.3906034854262677     
  -123.75888522208929        1.3858224015599712     
  -119.17522735991567        1.3717138667546680     
  -114.59155583736410        1.3470053561157340     
  -110.00789797519047        1.3106207207106002     
  -105.42424011301686        1.2617181670050304     
  -100.84058225084324        1.1997233477263862     
  -96.256924388669631        1.1243556412093483     
  -91.673239205740089        1.0356466771825112     
  -87.089581343566479       0.93395381976725544     
  -82.505923481392855       0.81996010598924762     
  -77.922265619219246       0.69467106616643925     
  -73.338607757045622       0.55940074303474618     
  -68.754949894872013       0.41575019124945684     
  -64.171264711942470       0.26557752964220949     
  -59.587606849768854       0.11096565519618840     
  -55.003948987595237       -4.5825082108393533E-002
  -50.420291125421620      -0.20240028814805988     
  -45.836633263248004      -0.35628326384874320     
  -41.252975401074387      -0.50496853095382788     
  -36.669317538900771      -0.64597671697412773     
  -32.085632355971235      -0.77691020140268097     
  -27.501974493797618      -0.89550361987582061     
  -22.918316631624002      -0.99967948234248571     
  -18.334658769450385       -1.0875919815311033     
  -13.751000907276769       -1.1576697417794439     
  -9.1673430451031521       -1.2086516466890980     
  -4.5836578621736166       -1.2396157943423518     
   0.0000000000000000       -1.2500000000000000     
   4.5836578621736166       -1.2396157943423518     
   9.1673157243472332       -1.2086518916473021     
   13.750973586520850       -1.1576701036547332     
   18.334631448694466       -1.0875924537922725     
   22.918289310868083      -0.99968005651577152     
   27.501974493797618      -0.89550361987582061     
   32.085632355971235      -0.77691020140268097     
   36.669290218144852      -0.64597752974798839     
   41.252948080318468      -0.50496939674191699     
   45.836605942492085      -0.35628416806011087     
   50.420263804665701      -0.20240121587187931     
   55.003948987595237       -4.5825082108393533E-002
   59.587606849768854       0.11096565519618840     
   64.171264711942470       0.26557752964220949     
   68.754922574116094       0.41574931362495021     
   73.338580436289703       0.55939991005969270     
   77.922238298463327       0.69467028818511678     
   82.505923481392855       0.81996010598924762     
   87.089581343566479       0.93395381976725544     
   91.673239205740089        1.0356466771825112     
   96.256897067913712        1.1243551520322246     
   100.84055493008732        1.1997229384799617     
   105.42421279226095        1.2617178369337652     
   110.00787065443456        1.3106204672437949     
  -343.77466751209226       -1.3621824093417951     
  -339.19100964991867       -1.2759499635108227     
  -334.60735178774507       -1.1711997917545307     
  -330.02369392557142       -1.0497064542391366     
  -325.44000874264191      -0.91350539037853096     
  -320.85635088046826      -0.76485106598966102     
  -316.27269301829466      -0.60616237770247716     
  -311.68903515612107      -0.43997282909740298     
  -307.10537729394741      -0.26887476571178892     
  -302.52171943177382       -9.5463726309353736E-002
  -297.93803424884430        7.7717532416814339E-002
  -293.35437638667065       0.24822782395181808     
  -288.77071852449706       0.41378335919876419     
  -284.18706066232340       0.57229871860063342     
  -279.60340280014981       0.72192744766994177     
  -275.01974493797621       0.86109513448268471     
  -270.43608707580256       0.98852524970147215     
  -265.85240189287305        1.1032578255984999     
  -261.26874403069939        1.2046566583726328     
  -256.68508616852580        1.2924149472443274     
  -252.10142830635218        1.3665457316527299     
  -247.51777044417858        1.4273678572782571     
  -242.93408526124904        1.4754839288066919     
  -238.35042739907541        1.5117500613758423     
  -233.76676953690179        1.5372423670647359     
  -229.18311167472820        1.5532154481997247     
  -224.59945381255457        1.5610584813081283     
  -220.01579595038095        1.5622482340484456     
  -215.43212442782936        1.5583005948680742     
  -210.84846656565577        1.5507220206091668     
  -206.26480870348215        1.5409619858156047     
  -201.68113718093056        1.5303679273402078     
  -197.09747931875694        1.5201439225541324     
  -192.51382145658334        1.5113137670596182     
  -187.93014993403176        1.5046900547799891     
  -183.34649207185814        1.5008497056952890     
  -178.76283420968451        1.5001165004650499     
  -174.17916268713296        1.5025514648822029     
  -169.59550482495933        1.5079509783102891     
  -165.01184696278571        1.5158529238315779     
  -160.42818910061209        1.5255505471841875     
  -155.84451757806053        1.5361137749447329     
  -151.26085971588691        1.5464172098824778     
  -146.67720185371329        1.5551745441897573     
  -142.09353033116170        1.5609778485842458     
  -137.50987246898811        1.5623410832162636     
  -132.92621460681448        1.5577467257193192     
  -128.34254308426290        1.5456938902993924     
  -123.75888522208929        1.5247472059621774     
  -119.17522735991567        1.4935844277273476     
  -114.59155583736410        1.4510420652525196     
  -110.00789797519047        1.3961581514206398     
  -105.42424011301686        1.3282091726803076     
  -100.84058225084324        1.2467426136489259     
  -96.256924388669631        1.1516024051087925     
  -91.673239205740089        1.0429465339261415     
  -87.089581343566479       0.92126019377163948     
  -82.505923481392855       0.78735419298763676     
  -77.922265619219246       0.64236143233333731     
  -73.338607757045622       0.48772199087669049     
  -68.754949894872013       0.32516081929492247     
  -64.171264711942470       0.15665689232095192     
  -59.587606849768854       -1.5589417336533740E-002
  -55.003948987595237      -0.18920507081408799     
  -50.420291125421620      -0.36168805214668764     
  -45.836633263248004      -0.53045990697932732     
  -41.252975401074387      -0.69291991922036900     
  -36.669317538900771      -0.84650060518749326     
  -32.085632355971235      -0.98872398675471418     
  -27.501974493797618       -1.1172523483687069     
  -22.918316631624002       -1.2299447215587491     
  -18.334658769450385       -1.3249008225519778     
  -13.751000907276769       -1.4005042207575360     
  -9.1673430451031521       -1.4554584546182887     
  -4.5836578621736166       -1.4888162224422579     
   0.0000000000000000       -1.5000000000000000     
   4.5836578621736166       -1.4888162224422579     
   9.1673157243472332       -1.4554587185687131     
   13.750973586520850       -1.4005046109691879     
   18.334631448694466       -1.3249013323123957     
   22.918289310868083       -1.2299453421543032     
   27.501974493797618       -1.1172523483687069     
   32.085632355971235      -0.98872398675471418     
   36.669290218144852      -0.84650148915260814     
   41.252948080318468      -0.69292086361323912     
   45.836605942492085      -0.53046089670620089     
   50.420263804665701      -0.36168907174973197     
   55.003948987595237      -0.18920507081408799     
   59.587606849768854       -1.5589417336533740E-002
   64.171264711942470       0.15665689232095192     
   68.754922574116094       0.32515983056269659     
   73.338580436289703       0.48772104369724795     
   77.922238298463327       0.64236053778147295     
   82.505923481392855       0.78735419298763676     
   87.089581343566479       0.92126019377163948     
   91.673239205740089        1.0429465339261415     
   96.256897067913712        1.1516017974324859     
   100.84055493008732        1.2467420873205826     
   105.42421279226095        1.3282087276933117     
   110.00787065443456        1.3961577859393584     
  -343.77466751209226       -1.6022249810043865     
  -339.19100964991867       -1.5096424642980830     
  -334.60735178774507       -1.3970473900113225     
  -330.02369392557142       -1.2662644988193008     
  -325.44000874264191       -1.1193885838409083     
  -320.85635088046826      -0.95874252056665310     
  -316.27269301829466      -0.78682185212409905     
  -311.68903515612107      -0.60624472144978814     
  -307.10537729394741      -0.41969550533173416     
  -302.52171943177382      -0.22986857699404695     
  -297.93803424884430       -3.9411593281877044E-002
  -293.35437638667065       0.14912354798404515     
  -288.77071852449706       0.33333786091585360     
  -284.18706066232340       0.51102657368191395     
  -279.60340280014981       0.68022058799809715     
  -275.01974493797621       0.83922034112199340     
  -270.43608707580256       0.98662244641266650     
  -265.85240189287305        1.1213393027029979     
  -261.26874403069939        1.2426066371365578     
  -256.68508616852580        1.3499906777746491     
  -252.10142830635218        1.4433789264593728     
  -247.51777044417858        1.5229670470527266     
  -242.93408526124904        1.5892377122964074     
  -238.35042739907541        1.6429306938011805     
  -233.76676953690179        1.6850107416455058     
  -229.18311167472820        1.7166263534156276     
  -224.59945381255457        1.7390666470153275     
  -220.01579595038095        1.7537150176286471     
  -215.43212442782936        1.7620012991967560     
  -210.84846656565577        1.7653536204869307     
  -206.26480870348215        1.7651515740733748     
  -201.68113718093056        1.7626814804378703     
  -197.09747931875694        1.7590954030028689     
  -192.51382145658334        1.7553747037454075     
  -187.93014993403176        1.7522993017911659     
  -183.34649207185814        1.7504233989481028     
  -178.76283420968451        1.7500582230624797     
  -174.17916268713296        1.7512624397548704     
  -169.59550482495933        1.7538403082910907     
  -165.01184696278571        1.7573477593302289     
  -160.42818910061209        1.7611061483248274     
  -155.84451757806053        1.7642233682196500     
  -151.26085971588691        1.7656216950911219     
  -146.67720185371329        1.7640717633581486     
  -142.09353033116170        1.7582315383211933     
  -137.50987246898811        1.7466895282058712     
  -132.92621460681448        1.7280107272700693     
  -128.34254308426290        1.7007842951725172     
  -123.75888522208929        1.6636720103643836     
  -119.17522735991567        1.6154549887000269     
  -114.59155583736410        1.5550787743893051     
  -110.00789797519047        1.4816955821306790     
  -105.42424011301686        1.3947001783555848     
  -100.84058225084324        1.2937618795714654     
  -96.256924388669631        1.1788491690082368     
  -91.673239205740089        1.0502463906697719     
  -87.089581343566479       0.90856656777602363     
  -82.505923481392855       0.75474827998602589     
  -77.922265619219246       0.59005179850023537     
  -73.338607757045622       0.41604323871863480     
  -68.754949894872013       0.23457144734038815     
  -64.171264711942470        4.7736254999694361E-002
  -59.587606849768854      -0.14214448986925587     
  -55.003948987595237      -0.33258505951978234     
  -50.420291125421620      -0.52097581614531541     
  -45.836633263248004      -0.70463655010991155     
  -41.252975401074387      -0.88087130748691034     
  -36.669317538900771       -1.0470244934008586     
  -32.085632355971235       -1.2005377721067474     
  -27.501974493797618       -1.3390010768615932     
  -22.918316631624002       -1.4602099607750125     
  -18.334658769450385       -1.5622096635728522     
  -13.751000907276769       -1.6433386997356281     
  -9.1673430451031521       -1.7022652625474797     
  -4.5836578621736166       -1.7380166505421639     
   0.0000000000000000       -1.7500000000000000     
   4.5836578621736166       -1.7380166505421639     
   9.1673157243472332       -1.7022655454901243     
   13.750973586520850       -1.6433391182836421     
   18.334631448694466       -1.5622102108325189     
   22.918289310868083       -1.4602106277928348     
   27.501974493797618       -1.3390010768615932     
   32.085632355971235       -1.2005377721067474     
   36.669290218144852       -1.0470254485572279     
   41.252948080318468      -0.88087233048456115     
   45.836605942492085      -0.70463762535229113     
   50.420263804665701      -0.52097692762758452     
   55.003948987595237      -0.33258505951978234     
   59.587606849768854      -0.14214448986925587     
   64.171264711942470        4.7736254999694361E-002
   68.754922574116094       0.23457034750044292     
   73.338580436289703       0.41604217733480320     
