 phi	energy	
  -284.18706066232340       0.51050942800662602     
  -279.60340280014981       0.56458746112267755     
  -275.01974493797621       0.60921088903819864     
  -270.43608707580256       0.64370794187763458     
  -265.85240189287305       0.66771257219186331     
  -261.26874403069939       0.68117000528557115     
  -256.68508616852580       0.68433541621990224     
  -252.10142830635218       0.67776294913917723     
  -247.51777044417858       0.66228767414090850     
  -242.93408526124904       0.63899982788205856     
  -238.35042739907541       0.60921311677294276     
  -233.76676953690179       0.57442572422117988     
  -229.18311167472820       0.53627783617599700     
  -224.59945381255457       0.49650481801401236     
  -220.01579595038095       0.45688801704643872     
  -215.43212442782936       0.41920425413060181     
  -210.84846656565577       0.38517598273641473     
  -206.26480870348215       0.35642175368876494     
  -201.68113718093056       0.33441047898180298     
  -197.09747931875694       0.32041933508436959     
  -192.51382145658334       0.31549616902243954     
  -187.93014993403176       0.32042862914440728     
  -183.34649207185814       0.33571964666124182     
  -178.76283420968451       0.36157065007380573     
  -174.17916268713296       0.39787272886534647     
  -169.59550482495933       0.44420542709982513     
  -165.01184696278571       0.49984488584029013     
  -160.42818910061209       0.56377899423165623     
  -155.84451757806053       0.63473093986035267     
  -151.26085971588691       0.71118868476843489     
  -146.67720185371329       0.79144293111675645     
  -142.09353033116170       0.87362864868692991     
  -137.50987246898811       0.95577075674848100     
  -132.92621460681448        1.0358352453888662     
  -128.34254308426290        1.1117799688112453     
  -123.75888522208929        1.1816061487931990     
  -119.17522735991567        1.2434111624541850     
  -114.59155583736410        1.2954371276003231     
  -110.00789797519047        1.3361166003259615     
  -105.42424011301686        1.3641150684398946     
  -100.84058225084324        1.3783662815004014     
  -96.256924388669631        1.3781019043625460     
  -91.673239205740089        1.3628735948602060     
  -87.089581343566479        1.3325678170962401     
  -82.505923481392855        1.2874114185595349     
  -77.922265619219246        1.2279696065044827     
  -73.338607757045622        1.1551352269228221     
  -68.754949894872013        1.0701099582616938     
  -64.171264711942470       0.97437722962612539     
  -59.587606849768854       0.86967106024895224     
  -55.003948987595237       0.75793291183458078     
  -50.420291125421620       0.64126899623366307     
  -45.836633263248004       0.52190071694961537     
  -41.252975401074387       0.40211277638789356     
  -36.669317538900771       0.28419970311534826     
  -32.085632355971235       0.17041147223737965     
  -27.501974493797618        6.2903572936673036E-002
  -22.918316631624002       -3.6317294039326320E-002
  -18.334658769450385      -0.12543701642032096     
  -13.751000907276769      -0.20287649645014674     
  -9.1673430451031521      -0.26732752793620557     
  -4.5836578621736166      -0.31778218656762403     
   0.0000000000000000      -0.35355338286611859     
   4.5836578621736166      -0.37429035604927419     
   9.1673157243472332      -0.37998275143419347     
   13.750973586520850      -0.37095790599351014     
   18.334631448694466      -0.34786946241662414     
   22.918289310868083      -0.31167796516775742     
   27.501974493797618      -0.26362363259881427     
   32.085632355971235      -0.20519386431352388     
   36.669290218144852      -0.13808186939036970     
   41.252948080318468       -6.4143205901450173E-002
   45.836605942492085        1.4652775383031835E-002
   50.420263804665701        9.6273754120467847E-002
   55.003948987595237       0.17867697066794347     
   59.587606849768854       0.25985918336815850     
   64.171264711942470       0.33791012455995528     
   68.754922574116094       0.41105829440561481     
   73.338580436289703       0.47771528316048073     
   77.922238298463327       0.53651455546473437     
   82.505923481392855       0.58634447668980627     
   87.089581343566479       0.62637308710173112     
   91.673239205740089       0.65606830443770170     
   96.256897067913712       0.67520714081397126     
   100.84055493008732       0.68387829781829035     
   105.42421279226095       0.68247620586457347     
   110.00787065443456       0.67168700841962359     
  -343.77466751209226      -0.57931660722283629     
  -339.19100964991867      -0.55793322128703238     
  -334.60735178774507      -0.52262495751294280     
  -330.02369392557142      -0.47472218568029273     
  -325.44000874264191      -0.41579008816199636     
  -320.85635088046826      -0.34758795339917054     
  -316.27269301829466      -0.27202050961621577     
  -311.68903515612107      -0.19108956910230435     
  -307.10537729394741      -0.10684211429662027     
  -302.52171943177382       -2.1318137513869351E-002
  -297.93803424884430        6.3501253792031420E-002
  -293.35437638667065       0.14574113922444498     
  -288.77071852449706       0.22368183215473525     
  -284.18706066232340       0.29579834795346371     
  -279.60340280014981       0.36079688883351169     
  -275.01974493797621       0.41764438623388156     
  -270.43608707580256       0.46559087809929911     
  -265.85240189287305       0.50418437680203898     
  -261.26874403069939       0.53327661503381563     
  -256.68508616852580       0.55302284229865539     
  -252.10142830635218       0.56387114230233060     
  -247.51777044417858       0.56654515189564347     
  -242.93408526124904       0.56201912788888853     
  -238.35042739907541       0.55148654174750766     
  -233.76676953690179       0.53632252654171209     
  -229.18311167472820       0.51804174581184226     
  -224.59945381255457       0.49825248348855261     
  -220.01579595038095       0.47860825928604034     
  -215.43212442782936       0.46075819674791069     
  -210.84846656565577       0.44629776343333027     
  -206.26480870348215       0.43672040239865556     
  -201.68113718093056       0.43337241409558819     
  -197.09747931875694       0.43741148269569807     
  -192.51382145658334       0.44977018006121788     
  -187.93014993403176       0.47112565736014739     
  -183.34649207185814       0.50187569690266010     
  -178.76283420968451       0.54212289267047331     
  -174.17916268713296       0.59166628547492051     
  -169.59550482495933       0.65000064143699821     
  -165.01184696278571       0.71632537334059943     
  -160.42818910061209       0.78956002117731061     
  -155.84451757806053       0.86836830214291427     
  -151.26085971588691       0.95118787783734549     
  -146.67720185371329        1.0362687820854308     
  -142.09353033116170        1.1217151179491145     
  -137.50987246898811        1.2055309284834128     
  -132.92621460681448        1.2856715098758900     
  -128.34254308426290        1.3600942226865458     
  -123.75888522208929        1.4268100334153289     
  -119.17522735991567        1.4839362127356419     
  -114.59155583736410        1.5297447861845814     
  -110.00789797519047        1.5627081169087405     
  -105.42424011301686        1.5815410333455198     
  -100.84058225084324        1.5852359131937581     
  -96.256924388669631        1.5730919456877552     
  -91.673239205740089        1.5447366955581290     
  -87.089581343566479        1.5001407507716926     
  -82.505923481392855        1.4396222923406512     
  -77.922265619219246        1.3638447920907497     
  -73.338607757045622        1.2738055884717210     
  -68.754949894872013        1.1708164118814763     
  -64.171264711942470        1.0564754863149395     
  -59.587606849768854       0.93263608144352883     
  -55.003948987595237       0.80136193704183190     
  -50.420291125421620       0.66488422842795492     
  -45.836633263248004       0.52555109952233414     
  -41.252975401074387       0.38577495939240120     
  -36.669317538900771       0.24797819262667270     
  -32.085632355971235       0.11453784567732705     
  -27.501974493797618       -1.2264651889295930E-002
  -22.918316631624002      -0.13029929792840531     
  -18.334658769450385      -0.23763163641711604     
  -13.751000907276769      -0.33256607123072851     
  -9.1673430451031521      -0.41368248838273647     
  -4.5836578621736166      -0.47986645293002489     
   0.0000000000000000      -0.53033007429917789     
   4.5836578621736166      -0.56462870715250013     
   9.1673157243472332      -0.58266524863116720     
   13.750973586520850      -0.58468807544903456     
   18.334631448694466      -0.57128016302910778     
   22.918289310868083      -0.54334013359007960     
   27.501974493797618      -0.50205546019252689     
   32.085632355971235      -0.44887015914902822     
   36.669290218144852      -0.38544393772310975     
   41.252948080318468      -0.31360877765952189     
   45.836605942492085      -0.23532057451062227     
   50.420263804665701      -0.15260840057798986     
   55.003948987595237       -6.7521974708124155E-002
   59.587606849768854        1.7918266122338267E-002
   64.171264711942470       0.10177482871568433     
   68.754922574116094       0.18223907714031296     
   73.338580436289703       0.25767580380476285     
   77.922238298463327       0.32666231309543370     
   82.505923481392855       0.38802187953605838     
   87.089581343566479       0.44084865577992938     
   91.673239205740089       0.48452875992437283     
   96.256897067913712       0.51874974870549762     
   100.84055493008732       0.54350384958900733     
   105.42421279226095       0.55908261722884389     
   110.00787065443456       0.56606357574644650     
  -343.77466751209226      -0.79844648317503308     
  -339.19100964991867      -0.78597930878695665     
  -334.60735178774507      -0.75812854261266394     
  -330.02369392557142      -0.71617685198767345     
  -325.44000874264191      -0.66165137434790611     
  -320.85635088046826      -0.59628315835632439     
  -316.27269301829466      -0.52195883576403923     
  -311.68903515612107      -0.44067226714204200     
  -307.10537729394741      -0.35447270973145462     
  -302.52171943177382      -0.26541264261809439     
  -297.93803424884430      -0.17549575714694576     
  -293.35437638667065       -8.6629640953558740E-002
  -288.77071852449706       -5.7634009242901740E-004
  -284.18706066232340        8.1087267900301296E-002
  -279.60340280014981       0.15700631654434594     
  -275.01974493797621       0.22607788342956436     
  -270.43608707580256       0.28747381432096353     
  -265.85240189287305       0.34065618141221443     
  -261.26874403069939       0.38538322478206011     
  -256.68508616852580       0.42171026837740833     
  -252.10142830635218       0.44997933546548363     
  -247.51777044417858       0.47080262965037811     
  -242.93408526124904       0.48503842789571822     
  -238.35042739907541       0.49375996672207262     
  -233.76676953690179       0.49821932886224413     
  -229.18311167472820       0.49980565544768729     
  -224.59945381255457       0.50000014896309275     
  -220.01579595038095       0.50032850152564201     
  -215.43212442782936       0.50231213936521946     
  -210.84846656565577       0.50741954413024581     
  -206.26480870348215       0.51701905110854618     
  -201.68113718093056       0.53233434920937350     
  -197.09747931875694       0.55440363030702655     
  -192.51382145658334       0.58404419109999606     
  -187.93014993403176       0.62182268557588727     
  -183.34649207185814       0.66803174714407854     
  -178.76283420968451       0.72267513526714067     
  -174.17916268713296       0.78545984208449449     
  -169.59550482495933       0.85579585577417128     
  -165.01184696278571       0.93280586084090888     
  -160.42818910061209        1.0153410481229650     
  -155.84451757806053        1.1020056644254761     
  -151.26085971588691        1.1911870709062562     
  -146.67720185371329        1.2810946330541051     
  -142.09353033116170        1.3698015872112990     
  -137.50987246898811        1.4552911002183446     
  -132.92621460681448        1.5355077743629137     
  -128.34254308426290        1.6084084765618467     
  -123.75888522208929        1.6720139180374587     
  -119.17522735991567        1.7244612630170990     
  -114.59155583736410        1.7640524447688402     
  -110.00789797519047        1.7892996334915197     
  -105.42424011301686        1.7989669982511454     
  -100.84058225084324        1.7921055448871148     
  -96.256924388669631        1.7680819870129647     
  -91.673239205740089        1.7265997962560522     
  -87.089581343566479        1.6677136844471452     
  -82.505923481392855        1.5918331661217677     
  -77.922265619219246        1.4997199776770167     
  -73.338607757045622        1.3924759500206199     
  -68.754949894872013        1.2715228655012591     
  -64.171264711942470        1.1385737430037537     
  -59.587606849768854       0.99560110263810553     
  -55.003948987595237       0.84479096224908290     
  -50.420291125421620       0.68849946062224698     
  -45.836633263248004       0.52920148209505291     
  -41.252975401074387       0.36943714239690895     
  -36.669317538900771       0.21175668213799714     
  -32.085632355971235        5.8664219117274374E-002
  -27.501974493797618       -8.7432876715264979E-002
  -22.918316631624002      -0.22428130181748421     
  -18.334658769450385      -0.34982625641391102     
  -13.751000907276769      -0.46225564601131025     
  -9.1673430451031521      -0.56003744882926731     
  -4.5836578621736166      -0.64195071929242575     
   0.0000000000000000      -0.70710676573223719     
   4.5836578621736166      -0.75496705825572608     
   9.1673157243472332      -0.78534774582814060     
   13.750973586520850      -0.79841824490455915     
   18.334631448694466      -0.79469086364159125     
   22.918289310868083      -0.77500230201240172     
   27.501974493797618      -0.74048728778623962     
   32.085632355971235      -0.69254645398453274     
   36.669290218144852      -0.63280600605584980     
   41.252948080318468      -0.56307434941759360     
   45.836605942492085      -0.48529392440427643     
   50.420263804665701      -0.40149055527644784     
   55.003948987595237      -0.31372092008419183     
   59.587606849768854      -0.22402265112348207     
   64.171264711942470      -0.13436046712858662     
   68.754922574116094       -4.6580140124988900E-002
   73.338580436289703        3.7636324449044856E-002
   77.922238298463327       0.11681007072613292     
   82.505923481392855       0.18969928238231037     
   87.089581343566479       0.25532422445812752     
   91.673239205740089       0.31298921541104385     
   96.256897067913712       0.36229235659702386     
   100.84055493008732       0.40312940135972419     
   105.42421279226095       0.43568902859311415     
   110.00787065443456       0.46044014307326936     
  -343.77466751209226       -1.0175763591272300     
  -339.19100964991867       -1.0140253962868810     
  -334.60735178774507      -0.99363212771238507     
  -330.02369392557142      -0.95763151829505411     
  -325.44000874264191      -0.90751266053381607     
  -320.85635088046826      -0.84497836331347864     
  -316.27269301829466      -0.77189716191186242     
  -311.68903515612107      -0.69025496518177998     
  -307.10537729394741      -0.60210330516628896     
  -302.52171943177382      -0.50950714772231931     
  -297.93803424884430      -0.41449276808592295     
  -293.35437638667065      -0.31900042113156246     
  -288.77071852449706      -0.22483451233959328     
  -284.18706066232340      -0.13362381215286123     
  -279.60340280014981       -4.6784255744819925E-002
  -275.01974493797621        3.4511380625247168E-002
  -270.43608707580256       0.10935675054262795     
  -265.85240189287305       0.17712798602238988     
  -261.26874403069939       0.23748983453030459     
  -256.68508616852580       0.29039769445616126     
  -252.10142830635218       0.33608752862863678     
  -247.51777044417858       0.37506010740511292     
  -242.93408526124904       0.40805772790254802     
  -238.35042739907541       0.43603339169663741     
  -233.76676953690179       0.46011613118277617     
  -229.18311167472820       0.48156956508353244     
  -224.59945381255457       0.50174781443763294     
  -220.01579595038095       0.52204874376524346     
  -215.43212442782936       0.54386608198252828     
  -210.84846656565577       0.56854132482716135     
  -206.26480870348215       0.59731769981843674     
  -201.68113718093056       0.63129628432315865     
  -197.09747931875694       0.67139577791835503     
  -192.51382145658334       0.71831820213877440     
  -187.93014993403176       0.77251971379162732     
  -183.34649207185814       0.83418779738549687     
  -178.76283420968451       0.90322737786380813     
  -174.17916268713296       0.97925339869406858     
  -169.59550482495933        1.0615910701113442     
  -165.01184696278571        1.1492863483412181     
  -160.42818910061209        1.2411220750686194     
  -155.84451757806053        1.3356430267080379     
  -151.26085971588691        1.4311862639751667     
  -146.67720185371329        1.5259204840227798     
  -142.09353033116170        1.6178880564734837     
  -137.50987246898811        1.7050512719532764     
  -132.92621460681448        1.7853440388499375     
  -128.34254308426290        1.8567227304371476     
  -123.75888522208929        1.9172178026595885     
  -119.17522735991567        1.9649863132985557     
  -114.59155583736410        1.9983601033530989     
  -110.00789797519047        2.0158911500742986     
  -105.42424011301686        2.0163929631567710     
  -100.84058225084324        1.9989751765804715     
  -96.256924388669631        1.9630720283381742     
  -91.673239205740089        1.9084628969539752     
  -87.089581343566479        1.8352866181225980     
  -82.505923481392855        1.7440440399028840     
  -77.922265619219246        1.6355951632632837     
  -73.338607757045622        1.5111463115695187     
  -68.754949894872013        1.3722293191210420     
  -64.171264711942470        1.2206719996925677     
  -59.587606849768854        1.0585661238326822     
  -55.003948987595237       0.88821998745633401     
  -50.420291125421620       0.71211469281653883     
  -45.836633263248004       0.53285186466777179     
  -41.252975401074387       0.35309932540141670     
  -36.669317538900771       0.17553517164932170     
  -32.085632355971235        2.7905925572219159E-003
  -27.501974493797618      -0.16260110154123389     
  -22.918316631624002      -0.31826330570656325     
  -18.334658769450385      -0.46202087641070605     
  -13.751000907276769      -0.59194522079189194     
  -9.1673430451031521      -0.70639240927579816     
  -4.5836578621736166      -0.80403498565482667     
   0.0000000000000000      -0.88388345716529648     
   4.5836578621736166      -0.94530540935895202     
   9.1673157243472332      -0.98803024302511444     
   13.750973586520850       -1.0121484143600838     
   18.334631448694466       -1.0181015642540749     
   22.918289310868083       -1.0066644704347238     
   27.501974493797618      -0.97891911537995235     
   32.085632355971235      -0.93622274882003698     
   36.669290218144852      -0.88016807438858979     
   41.252948080318468      -0.81253992117566542     
   45.836605942492085      -0.73526727429793082     
   50.420263804665701      -0.65037270997490559     
   55.003948987595237      -0.55991986546025974     
   59.587606849768854      -0.46596356836930231     
   64.171264711942470      -0.37049576297285769     
   68.754922574116094      -0.27539935739029076     
   73.338580436289703      -0.18240315490667303     
   77.922238298463327       -9.3042171643167859E-002
   82.505923481392855       -8.6233147714376290E-003
   87.089581343566479        6.9799793136325672E-002
   91.673239205740089       0.14144967089771476     
   96.256897067913712       0.20583496448854999     
   100.84055493008732       0.26275495313044095     
   105.42421279226095       0.31229543995738451     
   110.00787065443456       0.35481671040009211     
  -343.77466751209226       -1.2367062350794267     
  -339.19100964991867       -1.2420714837868050     
  -334.60735178774507       -1.2291357128121057     
  -330.02369392557142       -1.1990861846024348     
  -325.44000874264191       -1.1533739467197259     
  -320.85635088046826       -1.0936735682706324     
  -316.27269301829466       -1.0218354880596854     
  -311.68903515612107      -0.93983766322151752     
  -307.10537729394741      -0.84973390060112330     
  -302.52171943177382      -0.75360165282654401     
  -297.93803424884430      -0.65348977902489969     
  -293.35437638667065      -0.55137120130956596     
  -288.77071852449706      -0.44909268458675722     
  -284.18706066232340      -0.34833489220602343     
  -279.60340280014981      -0.25057482803398567     
  -275.01974493797621      -0.15705512217906981     
  -270.43608707580256       -6.8760313235707415E-002
  -265.85240189287305        1.3599790632565778E-002
  -261.26874403069939        8.9596444278549181E-002
  -256.68508616852580       0.15908512053491453     
  -252.10142830635218       0.22219572179179015     
  -247.51777044417858       0.27931758515984795     
  -242.93408526124904       0.33107702790937804     
  -238.35042739907541       0.37830681667120258     
  -233.76676953690179       0.42201293350330848     
  -229.18311167472820       0.46333347471937769     
  -224.59945381255457       0.50349547991217325     
  -220.01579595038095       0.54376898600484513     
  -215.43212442782936       0.58542002459983722     
  -210.84846656565577       0.62966310552407689     
  -206.26480870348215       0.67761634852832742     
  -201.68113718093056       0.73025821943694391     
  -197.09747931875694       0.78838792552968340     
  -192.51382145658334       0.85259221317755274     
  -187.93014993403176       0.92321674200736747     
  -183.34649207185814        1.0003438476269151     
  -178.76283420968451        1.0837796204604757     
  -174.17916268713296        1.1730469553036427     
  -169.59550482495933        1.2673862844485173     
  -165.01184696278571        1.3657668358415276     
  -160.42818910061209        1.4669031020142738     
  -155.84451757806053        1.5692803889905993     
  -151.26085971588691        1.6711854570440774     
  -146.67720185371329        1.7707463349914541     
  -142.09353033116170        1.8659745257356679     
  -137.50987246898811        1.9548114436882083     
  -132.92621460681448        2.0351803033369613     
  -128.34254308426290        2.1050369843124481     
  -123.75888522208929        2.1624216872817184     
  -119.17522735991567        2.2055113635800128     
  -114.59155583736410        2.2326677619373569     
  -110.00789797519047        2.2424826666570778     
  -105.42424011301686        2.2338189280623961     
  -100.84058225084324        2.2058448082738282     
  -96.256924388669631        2.1580620696633832     
  -91.673239205740089        2.0903259976518984     
  -87.089581343566479        2.0028595517980508     
  -82.505923481392855        1.8962549136840003     
  -77.922265619219246        1.7714703488495505     
  -73.338607757045622        1.6298166731184174     
  -68.754949894872013        1.4729357727408243     
  -64.171264711942470        1.3027702563813817     
  -59.587606849768854        1.1215311450272587     
  -55.003948987595237       0.93164901266358491     
  -50.420291125421620       0.73572992501083057     
  -45.836633263248004       0.53650224724049045     
  -41.252975401074387       0.33676150840592428     
  -36.669317538900771       0.13931366116064597     
  -32.085632355971235       -5.3083034002830820E-002
  -27.501974493797618      -0.23776932636720291     
  -22.918316631624002      -0.41224530959564221     
  -18.334658769450385      -0.57421549640750125     
  -13.751000907276769      -0.72163479557247368     
  -9.1673430451031521      -0.85274736972232912     
  -4.5836578621736166      -0.96611925201722748     
   0.0000000000000000       -1.0606601485983558     
   4.5836578621736166       -1.1356437604621779     
   9.1673157243472332       -1.1907127402220881     
   13.750973586520850       -1.2258785838156081     
   18.334631448694466       -1.2415122648665584     
   22.918289310868083       -1.2383266388570460     
   27.501974493797618       -1.2173509429736649     
   32.085632355971235       -1.1798990436555414     
   36.669290218144852       -1.1275301427213300     
   41.252948080318468       -1.0620054929337370     
   45.836605942492085      -0.98524062419158465     
   50.420263804665701      -0.89925486467336324     
   55.003948987595237      -0.80611881083632708     
   59.587606849768854      -0.70790448561512254     
   64.171264711942470      -0.60663105881712853     
   68.754922574116094      -0.50421857465559261     
   73.338580436289703      -0.40244263426239091     
   77.922238298463327      -0.30289441401246842     
   82.505923481392855      -0.20694591192518530     
   87.089581343566479      -0.11572463818547596     
   91.673239205740089       -3.0089873615613882E-002
   96.256897067913712        4.9377572380076451E-002
   100.84055493008732       0.12238050490115815     
   105.42421279226095       0.18890185132165493     
   110.00787065443456       0.24919327772691524     
  -343.77466751209226       -1.4558361110316236     
  -339.19100964991867       -1.4701175712867294     
  -334.60735178774507       -1.4646392979118268     
  -330.02369392557142       -1.4405408509098152     
  -325.44000874264191       -1.3992352329056357     
  -320.85635088046826       -1.3423687732277865     
  -316.27269301829466       -1.2717738142075088     
  -311.68903515612107       -1.1894203612612551     
  -307.10537729394741       -1.0973644960359574     
  -302.52171943177382      -0.99769615793076893     
  -297.93803424884430      -0.89248678996387687     
  -293.35437638667065      -0.78374198148756968     
  -288.77071852449706      -0.67335085683392160     
  -284.18706066232340      -0.56304597225918585     
  -279.60340280014981      -0.45436540032315142     
  -275.01974493797621      -0.34862162498338700     
  -270.43608707580256      -0.24687737701404300     
  -265.85240189287305      -0.14992840475725888     
  -261.26874403069939       -5.8296945973206227E-002
  -256.68508616852580        2.7772546613667348E-002
  -252.10142830635218       0.10830391495494318     
  -247.51777044417858       0.18357506291458270     
  -242.93408526124904       0.25409632791620784     
  -238.35042739907541       0.32058024164576737     
  -233.76676953690179       0.38390973582384058     
  -229.18311167472820       0.44509738435522284     
  -224.59945381255457       0.50524314538671344     
  -220.01579595038095       0.56548922824444681     
  -215.43212442782936       0.62697396721714593     
  -210.84846656565577       0.69078488622099243     
  -206.26480870348215       0.75791499723821798     
  -201.68113718093056       0.82922015455072917     
  -197.09747931875694       0.90538007314101199     
  -192.51382145658334       0.98686622421633086     
  -187.93014993403176        1.0739137702231072     
  -183.34649207185814        1.1664998978683336     
  -178.76283420968451        1.2643318630571430     
  -174.17916268713296        1.3668405119132165     
  -169.59550482495933        1.4731814987856902     
  -165.01184696278571        1.5822473233418368     
  -160.42818910061209        1.6926841289599281     
  -155.84451757806053        1.8029177512731611     
  -151.26085971588691        1.9111846501129879     
  -146.67720185371329        2.0155721859601283     
  -142.09353033116170        2.1140609949978524     
  -137.50987246898811        2.2045716154231401     
  -132.92621460681448        2.2850165678239849     
  -128.34254308426290        2.3533512381877491     
  -123.75888522208929        2.4076255719038482     
  -119.17522735991567        2.4460364138614694     
  -114.59155583736410        2.4669754205216159     
  -110.00789797519047        2.4690741832398571     
  -105.42424011301686        2.4512448929680213     
  -100.84058225084324        2.4127144399671847     
  -96.256924388669631        2.3530521109885929     
  -91.673239205740089        2.2721890983498216     
  -87.089581343566479        2.1704324854735031     
  -82.505923481392855        2.0484657874651164     
  -77.922265619219246        1.9073455344358177     
  -73.338607757045622        1.7484870346673163     
  -68.754949894872013        1.5736422263606071     
  -64.171264711942470        1.3848685130701961     
  -59.587606849768854        1.1844961662218354     
  -55.003948987595237       0.97507803787083591     
  -50.420291125421620       0.75934515720512263     
  -45.836633263248004       0.54015262981320922     
  -41.252975401074387       0.32042369141043209     
  -36.669317538900771       0.10309215067197047     
  -32.085632355971235      -0.10895666056288350     
  -27.501974493797618      -0.31293755119317179     
  -22.918316631624002      -0.50622731348472105     
  -18.334658769450385      -0.68641011640429617     
  -13.751000907276769      -0.85132437035305542     
  -9.1673430451031521      -0.99910233016886008     
  -4.5836578621736166       -1.1282035183796282     
   0.0000000000000000       -1.2374368400314151     
   4.5836578621736166       -1.3259821115654038     
   9.1673157243472332       -1.3933952374190615     
   13.750973586520850       -1.4396087532711328     
   18.334631448694466       -1.4649229654790421     
   22.918289310868083       -1.4699888072793679     
   27.501974493797618       -1.4557827705673776     
   32.085632355971235       -1.4235753384910459     
   36.669290218144852       -1.3748922110540700     
   41.252948080318468       -1.3114710646918086     
   45.836605942492085       -1.2352139740852390     
   50.420263804665701       -1.1481370193718212     
   55.003948987595237       -1.0523177562123947     
   59.587606849768854      -0.94984540286094299     
   64.171264711942470      -0.84276635466139960     
